gameid,qtr,min,sec,off,def,down,togo,ydline,description,offscore,defscore,season
20141026_CHI@NE,2,15,0,NE,CHI,4,5,95,"(15:00) 3-S.GOSTKOWSKI 23 YARD FIELD GOAL IS GOOD, CENTER-48-D.AIKEN, HOLDER-6-R.ALLEN.",0,0,2014
20141026_CHI@NE,2,14,57,NE,CHI,0,0,35,3-S.GOSTKOWSKI KICKS 60 YARDS FROM NE 35 TO CHI 5. 82-C.WILLIAMS TO CHI 21 FOR 16 YARDS (38-B.BOLDEN).,0,0,2014
20141026_CHI@NE,2,14,53,CHI,NE,1,10,21,(14:53) (SHOTGUN) 6-J.CUTLER PASS SHORT LEFT TO 17-A.JEFFERY TO CHI 27 FOR 6 YARDS (32-D.MCCOURTY).,0,0,2014
20141026_CHI@NE,2,14,27,CHI,NE,2,4,27,"(14:27) (NO HUDDLE, SHOTGUN) 6-J.CUTLER PASS INCOMPLETE SHORT RIGHT TO 15-B.MARSHALL (24-D.REVIS).",0,0,2014
20141026_CHI@NE,2,14,23,CHI,NE,3,4,27,(14:23) (SHOTGUN) 6-J.CUTLER PASS SHORT LEFT TO 22-M.FORTE TO CHI 26 FOR -1 YARDS (39-B.BROWNER).,0,0,2014
20141026_CHI@NE,2,13,48,CHI,NE,4,5,26,"(13:48) 16-P.ODONNELL PUNTS 61 YARDS TO NE 13, CENTER-44-J.CAIN. 80-D.AMENDOLA TO NE 24 FOR 11 YARDS (27-S.MCMANIS).",0,0,2014
20141026_CHI@NE,2,13,36,NE,CHI,1,10,24,(13:36) 12-T.BRADY PASS DEEP MIDDLE TO 19-B.LAFELL TO NE 41 FOR 17 YARDS (47-C.CONTE).,0,0,2014
20141026_CHI@NE,2,13,7,NE,CHI,1,10,41,(13:07) 28-J.WHITE RIGHT GUARD TO NE 43 FOR 2 YARDS (95-E.FERGUSON; 58-D.WILLIAMS).,0,0,2014
20141026_CHI@NE,2,12,35,NE,CHI,2,8,43,(12:35) 34-S.VEREEN RIGHT GUARD TO CHI 46 FOR 11 YARDS (47-C.CONTE; 21-R.MUNDY).,0,0,2014
20141026_CHI@NE,2,12,2,NE,CHI,1,10,54,(12:02) 28-J.WHITE LEFT TACKLE TO CHI 43 FOR 3 YARDS (39-A.LOUIS-JEAN).,0,0,2014
20141026_CHI@NE,2,11,33,NE,CHI,2,7,57,"(11:33) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 19-B.LAFELL [69-J.ALLEN]. PENALTY ON CHI-39-A.LOUIS-JEAN, DEFENSIVE PASS INTERFERENCE, 13 YARDS, ENFORCED AT CHI 43 - NO PLAY.",0,0,2014
20141026_CHI@NE,2,11,27,NE,CHI,1,10,70,(11:27) 12-T.BRADY PASS SHORT MIDDLE TO 87-R.GRONKOWSKI TO CHI 14 FOR 16 YARDS (47-C.CONTE).,0,0,2014
20141026_CHI@NE,2,10,53,NE,CHI,1,10,86,(10:53) 28-J.WHITE UP THE MIDDLE TO CHI 13 FOR 1 YARD (90-J.RATLIFF; 58-D.WILLIAMS).,0,0,2014
20141026_CHI@NE,2,10,9,NE,CHI,2,9,87,"(10:09) 12-T.BRADY FUMBLES (ABORTED) AT CHI 13, RECOVERED BY NE-28-J.WHITE AT CHI 17. 28-J.WHITE TO CHI 17 FOR NO GAIN (50-S.MCCLELLIN).",0,0,2014
20141026_CHI@NE,2,9,27,NE,CHI,3,13,83,"(9:27) (SHOTGUN) PENALTY ON NE-66-B.STORK, FALSE START, 5 YARDS, ENFORCED AT CHI 17 - NO PLAY.",0,0,2014
20141026_CHI@NE,2,9,5,NE,CHI,3,18,78,(9:05) (SHOTGUN) 12-T.BRADY PASS DEEP MIDDLE TO 87-R.GRONKOWSKI TO CHI 1 FOR 21 YARDS (53-D.SHARPTON; 21-R.MUNDY).,0,0,2014
20141026_CHI@NE,2,8,41,NE,CHI,1,1,99,(8:41) (NO HUDDLE) 34-S.VEREEN RIGHT END TO CHI 1 FOR NO GAIN (53-D.SHARPTON).,0,0,2014
20141026_CHI@NE,2,8,13,NE,CHI,2,1,99,"(8:13) 12-T.BRADY PASS SHORT MIDDLE TO 81-T.WRIGHT FOR 1 YARD, TOUCHDOWN.",0,0,2014
20141026_CHI@NE,2,8,9,NE,CHI,0,0,98,"(KICK FORMATION) PENALTY ON NE-77-N.SOLDER, FALSE START, 5 YARDS, ENFORCED AT CHI 2 - NO PLAY.",0,0,2014
20141026_CHI@NE,2,8,9,NE,CHI,0,0,93,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-48-D.AIKEN, HOLDER-6-R.ALLEN.",0,0,2014
20141026_CHI@NE,2,8,9,NE,CHI,0,0,35,3-S.GOSTKOWSKI KICKS 55 YARDS FROM NE 35 TO CHI 10. 82-C.WILLIAMS TO CHI 23 FOR 13 YARDS (59-C.WHITE).,0,0,2014
20141026_CHI@NE,2,8,3,CHI,NE,1,10,23,(8:03) 62-E.BRITTON REPORTED IN AS ELIGIBLE.  6-J.CUTLER PASS SHORT LEFT TO 22-M.FORTE PUSHED OB AT CHI 41 FOR 18 YARDS (91-J.COLLINS).,0,0,2014
20141026_CHI@NE,2,7,43,CHI,NE,1,10,41,"(7:43) 6-J.CUTLER PASS DEEP LEFT INTENDED FOR 83-M.BENNETT INTERCEPTED BY 32-D.MCCOURTY AT NE 22. 32-D.MCCOURTY TO NE 22 FOR NO GAIN (83-M.BENNETT). PENALTY ON NE-39-B.BROWNER, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT CHI 41 - NO PLAY.",0,0,2014
20141026_CHI@NE,2,7,34,CHI,NE,1,10,46,(7:34) (SHOTGUN) 22-M.FORTE LEFT GUARD TO NE 35 FOR 19 YARDS (91-J.COLLINS).,0,0,2014
20141026_CHI@NE,2,7,5,CHI,NE,1,10,65,(7:05) (SHOTGUN) 6-J.CUTLER PASS SHORT RIGHT TO 17-A.JEFFERY TO NE 27 FOR 8 YARDS (24-D.REVIS).,0,0,2014
20141026_CHI@NE,2,6,25,CHI,NE,2,2,73,(6:25) (SHOTGUN) 25-K.CAREY RIGHT TACKLE TO NE 25 FOR 2 YARDS (91-J.COLLINS; 54-D.HIGHTOWER).,0,0,2014
20141026_CHI@NE,2,5,40,CHI,NE,1,10,75,"(5:40) (SHOTGUN) 6-J.CUTLER PASS DEEP RIGHT TO 22-M.FORTE FOR 25 YARDS, TOUCHDOWN.",0,0,2014
20141026_CHI@NE,2,5,32,CHI,NE,0,0,98,"9-R.GOULD EXTRA POINT IS GOOD, CENTER-44-J.CAIN, HOLDER-16-P.ODONNELL.",0,0,2014
20141026_CHI@NE,2,5,32,CHI,NE,0,0,35,"9-R.GOULD KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,0,2014
20141026_CHI@NE,2,5,32,NE,CHI,1,10,20,(5:32) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 87-R.GRONKOWSKI TO NE 26 FOR 6 YARDS (59-C.JONES; 26-T.JENNINGS).,0,0,2014
20141026_CHI@NE,2,5,2,NE,CHI,2,4,26,"(5:02) 35-J.GRAY LEFT TACKLE TO NE 26 FOR NO GAIN (92-S.PAEA; 90-J.RATLIFF). PENALTY ON NE-66-B.STORK, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NE 26 - NO PLAY.",0,0,2014
20141026_CHI@NE,2,4,38,NE,CHI,2,14,16,(4:38) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 11-J.EDELMAN.,0,0,2014
20141026_CHI@NE,2,4,34,NE,CHI,3,14,16,(4:34) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 87-R.GRONKOWSKI TO NE 33 FOR 17 YARDS (21-R.MUNDY).,0,0,2014
20141026_CHI@NE,2,4,2,NE,CHI,1,10,33,(4:02) 35-J.GRAY RIGHT END PUSHED OB AT 50 FOR 17 YARDS (47-C.CONTE).,0,0,2014
20141026_CHI@NE,2,3,47,NE,CHI,1,10,50,(3:47) (NO HUDDLE) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 11-J.EDELMAN.,0,0,2014
20141026_CHI@NE,2,3,45,NE,CHI,2,10,50,"(3:45) 12-T.BRADY PASS SHORT RIGHT TO 87-R.GRONKOWSKI TO CHI 25 FOR 25 YARDS (50-S.MCCLELLIN; 58-D.WILLIAMS). NE 87-GRONKOWSKI 14TH CAREER 100-YARD GAME, EXTENDS HIS PATRIOTS RECORD FOR A TE.",0,0,2014
20141026_CHI@NE,2,3,10,NE,CHI,1,10,75,(3:10) 35-J.GRAY UP THE MIDDLE TO CHI 22 FOR 3 YARDS (99-L.HOUSTON).,0,0,2014
20141026_CHI@NE,2,2,34,NE,CHI,2,7,78,(2:34) 12-T.BRADY PASS SHORT LEFT TO 19-B.LAFELL TO CHI 5 FOR 17 YARDS (39-A.LOUIS-JEAN; 47-C.CONTE).,0,0,2014
20141026_CHI@NE,2,2,0,NE,CHI,1,5,95,(2:00) 35-J.GRAY RIGHT GUARD TO CHI 2 FOR 3 YARDS (21-R.MUNDY; 90-J.RATLIFF).,0,0,2014
20141026_CHI@NE,2,1,55,NE,CHI,2,2,98,"(1:55) 12-T.BRADY PASS SHORT LEFT TO 87-R.GRONKOWSKI FOR 2 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,0,2014
20141026_CHI@NE,2,1,52,NE,CHI,0,0,98,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-48-D.AIKEN, HOLDER-6-R.ALLEN.",0,0,2014
20141026_CHI@NE,2,1,52,NE,CHI,0,0,35,3-S.GOSTKOWSKI KICKS 70 YARDS FROM NE 35 TO CHI -5. 82-C.WILLIAMS TO CHI 11 FOR 16 YARDS (26-L.RYAN; 38-B.BOLDEN).,0,0,2014
20141026_CHI@NE,2,1,47,CHI,NE,1,10,11,(1:47) (SHOTGUN) 6-J.CUTLER PASS SHORT RIGHT TO 22-M.FORTE RAN OB AT CHI 15 FOR 4 YARDS.,0,0,2014
20141026_CHI@NE,2,1,42,CHI,NE,2,6,15,"(1:42) (SHOTGUN) 6-J.CUTLER SACKED AT CHI 6 FOR -9 YARDS (52-A.AYERS). PENALTY ON CHI-75-K.LONG, UNNECESSARY ROUGHNESS, 3 YARDS, ENFORCED AT CHI 6.",0,0,2014
20141026_CHI@NE,2,1,32,CHI,NE,3,18,3,(1:32) (SHOTGUN) 22-M.FORTE LEFT END TO CHI 8 FOR 5 YARDS (39-B.BROWNER).,0,0,2014
20141026_CHI@NE,2,1,26,CHI,NE,4,13,8,"(1:26) 16-P.ODONNELL PUNTS 53 YARDS TO NE 39, CENTER-44-J.CAIN. 11-J.EDELMAN TO CHI 19 FOR 42 YARDS (59-C.JONES; 45-B.VEREEN). PENALTY ON CHI-76-T.SCOTT, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CHI 19.",0,0,2014
20141026_CHI@NE,2,1,11,NE,CHI,1,9,91,"(1:11) 12-T.BRADY PASS SHORT LEFT TO 19-B.LAFELL FOR 9 YARDS, TOUCHDOWN. NE 12-BRADY 21ST CAREER GAME WITH 4+ TD PASSES, TYING DAN MARINO FOR 4TH MOST ALL-TIME.",0,0,2014
20141026_CHI@NE,2,1,7,NE,CHI,0,0,98,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-48-D.AIKEN, HOLDER-6-R.ALLEN.",0,0,2014
20141026_CHI@NE,2,1,7,NE,CHI,0,0,35,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,0,2014
20141026_CHI@NE,2,1,7,CHI,NE,1,10,20,"(1:07) (SHOTGUN) 6-J.CUTLER SACKED AT CHI 14 FOR -6 YARDS (SACK SPLIT BY 90-Z.MOORE AND 54-D.HIGHTOWER). FUMBLES (90-Z.MOORE), RECOVERED BY NE-50-R.NINKOVICH AT CHI 15. 50-R.NINKOVICH FOR 15 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL CHALLENGED THE FUMBLE RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,0,2014
20141026_CHI@NE,2,0,55,NE,CHI,0,0,35,3-S.GOSTKOWSKI KICKS 66 YARDS FROM NE 35 TO CHI -1. 82-C.WILLIAMS TO CHI 27 FOR 28 YARDS (55-D.SKINNER).,0,0,2014
20141026_CHI@NE,2,0,50,CHI,NE,1,10,27,(:50) (SHOTGUN) 22-M.FORTE UP THE MIDDLE TO CHI 33 FOR 6 YARDS (50-R.NINKOVICH; 52-A.AYERS).,0,0,2014
20141026_CHI@NE,2,0,17,CHI,NE,2,4,33,"(:17) (SHOTGUN) 22-M.FORTE LEFT GUARD TO CHI 42 FOR 9 YARDS (23-P.CHUNG; 90-Z.MOORE). PENALTY ON NE-90-Z.MOORE, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT CHI 42.",0,0,2014
20141026_CHI@NE,2,0,10,CHI,NE,1,10,47,(:10) (SHOTGUN) 6-J.CUTLER PASS DEEP RIGHT INTENDED FOR 15-B.MARSHALL INTERCEPTED BY 24-D.REVIS AT NE 5. 24-D.REVIS TO NE 5 FOR NO GAIN (15-B.MARSHALL).,0,0,2014
20141026_CHI@NE,3,15,0,CHI,NE,0,0,35,"9-R.GOULD KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,0,2014
20141026_CHI@NE,3,15,0,NE,CHI,1,10,20,(15:00) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 11-J.EDELMAN TO NE 34 FOR 14 YARDS (26-T.JENNINGS).,0,0,2014
20141026_CHI@NE,3,14,26,NE,CHI,1,10,34,(14:26) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 81-T.WRIGHT TO NE 42 FOR 8 YARDS (47-C.CONTE).,0,0,2014
20141026_CHI@NE,3,14,1,NE,CHI,2,2,42,"(14:01) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 81-T.WRIGHT TO NE 48 FOR 6 YARDS (59-C.JONES).",0,0,2014
20141026_CHI@NE,3,13,26,NE,CHI,1,10,48,"(13:26) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 11-J.EDELMAN.",0,0,2014
20141026_CHI@NE,3,13,22,NE,CHI,2,10,48,(13:22) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 81-T.WRIGHT PUSHED OB AT CHI 46 FOR 6 YARDS (47-C.CONTE).,0,0,2014
20141026_CHI@NE,3,12,54,NE,CHI,3,4,54,"(12:54) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 87-R.GRONKOWSKI FOR 46 YARDS, TOUCHDOWN. NE 87-GRONKOWSKI 2ND CAREER 3 TD GAME. NE 12-BRADY 3RD CAREER GAME WITH 5 PASS TD.  ALSO HAS FRANCHISE RECORD OF 6 (TWICE).",0,0,2014
20141026_CHI@NE,3,12,42,NE,CHI,0,0,98,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-48-D.AIKEN, HOLDER-6-R.ALLEN.",0,0,2014
20141026_CHI@NE,3,12,42,NE,CHI,0,0,35,3-S.GOSTKOWSKI KICKS 67 YARDS FROM NE 35 TO CHI -2. 82-C.WILLIAMS TO CHI 19 FOR 21 YARDS (29-D.JONES).,0,0,2014
20141026_CHI@NE,3,12,38,CHI,NE,1,10,19,(12:38) 6-J.CUTLER PASS SHORT LEFT TO 15-B.MARSHALL TO CHI 36 FOR 17 YARDS (91-J.COLLINS).,0,0,2014
20141026_CHI@NE,3,12,2,CHI,NE,1,10,36,(12:02) 6-J.CUTLER PASS SHORT LEFT TO 83-M.BENNETT PUSHED OB AT NE 47 FOR 17 YARDS (54-D.HIGHTOWER; 32-D.MCCOURTY) [50-R.NINKOVICH].,0,0,2014
20141026_CHI@NE,3,11,16,CHI,NE,1,10,53,(11:16) 22-M.FORTE RIGHT GUARD TO NE 36 FOR 11 YARDS (30-D.HARMON).,0,0,2014
20141026_CHI@NE,3,10,37,CHI,NE,1,10,64,(10:37) (SHOTGUN) 22-M.FORTE RIGHT TACKLE TO NE 30 FOR 6 YARDS (91-J.COLLINS; 23-P.CHUNG).,0,0,2014
20141026_CHI@NE,3,9,58,CHI,NE,2,4,70,(9:58) (SHOTGUN) 25-K.CAREY RIGHT END TO NE 31 FOR -1 YARDS (50-R.NINKOVICH).,0,0,2014
20141026_CHI@NE,3,9,16,CHI,NE,3,5,69,(9:16) (SHOTGUN) 6-J.CUTLER PASS SHORT RIGHT TO 22-M.FORTE TO NE 27 FOR 4 YARDS (24-D.REVIS).,0,0,2014
20141026_CHI@NE,3,8,45,CHI,NE,4,1,73,(8:45) 22-M.FORTE UP THE MIDDLE TO NE 26 FOR 1 YARD (74-D.EASLEY; 54-D.HIGHTOWER).,0,0,2014
20141026_CHI@NE,3,8,6,CHI,NE,1,10,74,(8:06) (SHOTGUN) 6-J.CUTLER SACKED AT NE 30 FOR -4 YARDS (SACK SPLIT BY 74-D.EASLEY AND 75-V.WILFORK).,0,0,2014
20141026_CHI@NE,3,7,24,CHI,NE,2,14,70,(7:24) (SHOTGUN) 6-J.CUTLER PASS SHORT LEFT TO 22-M.FORTE TO NE 26 FOR 4 YARDS (54-D.HIGHTOWER).,0,0,2014
20141026_CHI@NE,3,6,38,CHI,NE,3,10,74,(6:38) (SHOTGUN) 6-J.CUTLER PASS INCOMPLETE DEEP RIGHT TO 15-B.MARSHALL.,0,0,2014
20141026_CHI@NE,3,6,33,CHI,NE,4,10,74,(6:33) (SHOTGUN) 6-J.CUTLER PASS INCOMPLETE SHORT RIGHT TO 17-A.JEFFERY.,0,0,2014
20141026_CHI@NE,3,6,28,NE,CHI,1,10,26,(6:28) 12-T.BRADY PASS SHORT LEFT TO 34-S.VEREEN PUSHED OB AT NE 38 FOR 12 YARDS (21-R.MUNDY).,0,0,2014
20141026_CHI@NE,3,6,1,NE,CHI,1,10,38,(6:01) 12-T.BRADY PASS SHORT LEFT TO 19-B.LAFELL TO NE 40 FOR 2 YARDS (39-A.LOUIS-JEAN).,0,0,2014
20141026_CHI@NE,3,5,28,NE,CHI,2,8,40,"(5:28) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 19-B.LAFELL TO NE 46 FOR 6 YARDS (21-R.MUNDY; 59-C.JONES). NE 12-BRADY 61ST CAREER 300-YARD GAME, 5TH MOST ALL-TIME.",0,0,2014
20141026_CHI@NE,3,4,53,NE,CHI,3,2,46,(4:53) 81-T.WRIGHT RIGHT TACKLE TO NE 44 FOR -2 YARDS (99-L.HOUSTON).,0,0,2014
20141026_CHI@NE,3,4,21,NE,CHI,4,4,44,"(4:21) 6-R.ALLEN PUNTS 46 YARDS TO CHI 10, CENTER-48-D.AIKEN. 14-S.HOLMES TO CHI 20 FOR 10 YARDS (18-M.SLATER; 55-D.SKINNER). NE-18-M.SLATER WAS INJURED DURING THE PLAY.",0,0,2014
20141026_CHI@NE,3,4,10,CHI,NE,1,10,20,(4:10) (SHOTGUN) 22-M.FORTE LEFT GUARD TO CHI 26 FOR 6 YARDS (54-D.HIGHTOWER).,0,0,2014
20141026_CHI@NE,3,3,35,CHI,NE,2,4,26,(3:35) (SHOTGUN) 6-J.CUTLER PASS SHORT RIGHT TO 15-B.MARSHALL PUSHED OB AT CHI 33 FOR 7 YARDS (24-D.REVIS).,0,0,2014
20141026_CHI@NE,3,3,3,CHI,NE,1,10,33,(3:03) (SHOTGUN) 22-M.FORTE LEFT GUARD TO CHI 43 FOR 10 YARDS (54-D.HIGHTOWER; 91-J.COLLINS).,0,0,2014
20141026_CHI@NE,3,2,30,CHI,NE,1,10,43,(2:30) (SHOTGUN) 6-J.CUTLER PASS SHORT RIGHT TO 83-M.BENNETT TO NE 23 FOR 34 YARDS (24-D.REVIS).,0,0,2014
20141026_CHI@NE,3,1,47,CHI,NE,1,10,77,(1:47) (SHOTGUN) 22-M.FORTE LEFT TACKLE TO NE 20 FOR 3 YARDS (91-J.COLLINS).,0,0,2014
20141026_CHI@NE,3,1,5,CHI,NE,2,7,80,(1:05) (SHOTGUN) 6-J.CUTLER PASS INCOMPLETE DEEP RIGHT TO 15-B.MARSHALL.,0,0,2014
20141026_CHI@NE,3,1,0,CHI,NE,3,7,80,"(1:00) (SHOTGUN) 6-J.CUTLER PASS DEEP LEFT TO 83-M.BENNETT FOR 20 YARDS, TOUCHDOWN. PENALTY ON NE-39-B.BROWNER, DEFENSIVE PASS INTERFERENCE, DECLINED.",0,0,2014
20141026_CHI@NE,3,0,54,CHI,NE,0,0,98,TWO-POINT CONVERSION ATTEMPT. 6-J.CUTLER PASS TO 88-D.ROSARIO IS COMPLETE. ATTEMPT SUCCEEDS.,0,0,2014
20141026_CHI@NE,3,0,54,CHI,NE,0,0,35,"9-R.GOULD KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,0,2014
20141026_CHI@NE,3,0,54,NE,CHI,1,10,20,(:54) 12-T.BRADY PASS SHORT LEFT TO 19-B.LAFELL PUSHED OB AT NE 31 FOR 11 YARDS (39-A.LOUIS-JEAN). NE 19-LAFELL 4TH CAREER 100-YARD GAME.,0,0,2014
20141026_CHI@NE,3,0,32,NE,CHI,1,10,31,(:32) 35-J.GRAY LEFT GUARD TO NE 35 FOR 4 YARDS (58-D.WILLIAMS; 90-J.RATLIFF).,0,0,2014
20141026_CHI@NE,4,15,0,NE,CHI,2,6,35,(15:00) 28-J.WHITE LEFT GUARD TO NE 38 FOR 3 YARDS (90-J.RATLIFF; 69-J.ALLEN).,0,0,2014
20141026_CHI@NE,4,14,23,NE,CHI,3,3,38,(14:23) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 81-T.WRIGHT PUSHED OB AT CHI 48 FOR 14 YARDS (39-A.LOUIS-JEAN; 59-C.JONES).,0,0,2014
20141026_CHI@NE,4,14,2,NE,CHI,1,10,52,(14:02) 35-J.GRAY LEFT TACKLE TO CHI 45 FOR 3 YARDS (69-J.ALLEN; 97-W.YOUNG).,0,0,2014
20141026_CHI@NE,4,13,32,NE,CHI,2,7,55,(13:32) 12-T.BRADY PASS DEEP LEFT TO 19-B.LAFELL TO CHI 28 FOR 17 YARDS (45-B.VEREEN).,0,0,2014
20141026_CHI@NE,4,13,3,NE,CHI,1,10,72,(13:03) 35-J.GRAY UP THE MIDDLE TO CHI 26 FOR 2 YARDS (93-W.SUTTON; 21-R.MUNDY).,0,0,2014
20141026_CHI@NE,4,12,29,NE,CHI,2,8,74,(12:29) 28-J.WHITE LEFT TACKLE TO CHI 22 FOR 4 YARDS (69-J.ALLEN).,0,0,2014
20141026_CHI@NE,4,11,52,NE,CHI,3,4,78,(11:52) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 81-T.WRIGHT RAN OB AT CHI 13 FOR 9 YARDS.,0,0,2014
20141026_CHI@NE,4,11,31,NE,CHI,1,10,87,(11:31) 35-J.GRAY LEFT GUARD TO CHI 12 FOR 1 YARD (95-E.FERGUSON; 50-S.MCCLELLIN).,0,0,2014
20141026_CHI@NE,4,10,48,NE,CHI,2,9,88,(10:48) (SHOTGUN) 34-S.VEREEN RIGHT TACKLE TO CHI 9 FOR 3 YARDS (59-C.JONES; 95-E.FERGUSON).,0,0,2014
20141026_CHI@NE,4,10,7,NE,CHI,3,6,91,(10:07) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT MIDDLE TO 34-S.VEREEN (59-C.JONES).,0,0,2014
20141026_CHI@NE,4,10,3,NE,CHI,4,6,91,"(10:03) 3-S.GOSTKOWSKI 27 YARD FIELD GOAL IS GOOD, CENTER-48-D.AIKEN, HOLDER-6-R.ALLEN.",0,0,2014
20141026_CHI@NE,4,9,59,NE,CHI,0,0,35,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,0,2014
20141026_CHI@NE,4,9,59,CHI,NE,1,10,20,"(9:59) (SHOTGUN) 6-J.CUTLER PASS INCOMPLETE SHORT MIDDLE TO 22-M.FORTE. PENALTY ON NE-91-J.COLLINS, DEFENSIVE PASS INTERFERENCE, 4 YARDS, ENFORCED AT CHI 20 - NO PLAY.",0,0,2014
20141026_CHI@NE,4,9,54,CHI,NE,1,10,24,(9:54) (SHOTGUN) 6-J.CUTLER PASS SHORT RIGHT TO 15-B.MARSHALL TO CHI 35 FOR 11 YARDS (26-L.RYAN).,0,0,2014
20141026_CHI@NE,4,9,16,CHI,NE,1,10,35,(9:16) (SHOTGUN) 6-J.CUTLER PASS SHORT LEFT TO 83-M.BENNETT TO CHI 38 FOR 3 YARDS (26-L.RYAN; 23-P.CHUNG).,0,0,2014
20141026_CHI@NE,4,8,45,CHI,NE,2,7,38,(8:45) (SHOTGUN) 6-J.CUTLER PASS SHORT LEFT TO 17-A.JEFFERY TO NE 49 FOR 13 YARDS (52-A.AYERS).,0,0,2014
20141026_CHI@NE,4,8,18,CHI,NE,1,10,51,"(8:18) (NO HUDDLE, SHOTGUN) 6-J.CUTLER PASS SHORT LEFT TO 83-M.BENNETT PUSHED OB AT NE 39 FOR 10 YARDS (39-B.BROWNER).",0,0,2014
20141026_CHI@NE,4,7,44,CHI,NE,1,10,61,(7:44) (SHOTGUN) 22-M.FORTE UP THE MIDDLE TO NE 27 FOR 12 YARDS (23-P.CHUNG).,0,0,2014
20141026_CHI@NE,4,7,10,CHI,NE,1,10,73,(7:10) (SHOTGUN) 22-M.FORTE UP THE MIDDLE TO NE 24 FOR 3 YARDS (55-D.SKINNER; 52-A.AYERS).,0,0,2014
20141026_CHI@NE,4,6,33,CHI,NE,2,7,76,(6:33) (SHOTGUN) 22-M.FORTE UP THE MIDDLE TO NE 21 FOR 3 YARDS (98-C.WALKER; 55-D.SKINNER).,0,0,2014
20141026_CHI@NE,4,6,1,CHI,NE,3,4,79,(6:01) (SHOTGUN) 6-J.CUTLER PASS SHORT RIGHT TO 83-M.BENNETT PUSHED OB AT NE 10 FOR 11 YARDS (32-D.MCCOURTY).,0,0,2014
20141026_CHI@NE,4,5,25,CHI,NE,1,10,90,(5:25) (SHOTGUN) 6-J.CUTLER PASS INCOMPLETE SHORT LEFT TO 15-B.MARSHALL.,0,0,2014
20141026_CHI@NE,4,5,21,CHI,NE,2,10,90,"(5:21) (SHOTGUN) 6-J.CUTLER PASS SHORT LEFT TO 17-A.JEFFERY FOR 10 YARDS, TOUCHDOWN.",0,0,2014
20141026_CHI@NE,4,5,16,CHI,NE,0,0,98,SHOTGUN TWO-POINT CONVERSION ATTEMPT. 6-J.CUTLER PASS TO 22-M.FORTE IS COMPLETE. ATTEMPT SUCCEEDS.,0,0,2014
20141026_CHI@NE,4,5,16,CHI,NE,0,0,35,(ONSIDE KICK FORMATION) 9-R.GOULD KICKS ONSIDE 7 YARDS FROM CHI 35 TO CHI 42. 46-J.DEVELIN (DIDNT TRY TO ADVANCE) TO CHI 42 FOR NO GAIN.,0,0,2014
20141026_CHI@NE,4,5,15,NE,CHI,1,10,58,(5:15) NE 10-GAROPPOLO NOW AT QB. 10-J.GAROPPOLO PASS SHORT RIGHT TO 81-T.WRIGHT TO CHI 25 FOR 17 YARDS (26-T.JENNINGS).,0,0,2014
20141026_CHI@NE,4,4,43,NE,CHI,1,10,75,(4:43) 28-J.WHITE LEFT TACKLE TO CHI 21 FOR 4 YARDS (58-D.WILLIAMS; 97-W.YOUNG).,0,0,2014
20141026_CHI@NE,4,4,32,NE,CHI,2,6,79,(4:32) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 80-D.AMENDOLA TO CHI 15 FOR 6 YARDS (58-D.WILLIAMS).,0,0,2014
